"date","content","sentiment"
"2018-09-17","Leading Movers:  BNII, MDIA, PNBN, BGTG, PNLF. Lagging Movers:  BMRI, BBRI, TLKM, ASII, HMSP. #MarketReview",0
"2018-09-17","BMRI & BBRI Penekan Utama IHSG di Akhir Sesi I http://bit.ly/2MDDskT",0
"2018-09-17","Berapa saham yang perlu diperhatikan hari ini :

Swing Trade : AGRO ASII BBNI BBTN BMRI CLEO FASW FIRE ITMG MLPL MPMX MPPA     (cross over MA20 kemarin) 
Fast Trade : PKPK MPPA STAR IMAS FINN PTRO IMJS KPIG ADRO BIRD MLPL ITMG LPKR    (hanya berlaku hari ini)",0
"2018-09-18","Simak rekomendasi  saham BBNI, BMRI, BSDE, GGRM, MYOR dan UNTR untuk hari ini http://investasi.kontan.co.id/news/simak-rekomendasi-saham-bbni-bmri-bsde-ggrm-myor-dan-untr-untuk-hari-ini…",0
"2018-09-18","Leading Movers:  TLKM, ASII, PTBA, BBCA, PGAS. Lagging Movers:  HMSP, UNVR, BBRI, BMRI, SMGR. #MarketReview",0
"2018-09-18","Investor asing mencatatkan net sell di pasar reguler sebesar Rp 244.9 miliar. Net sell terbesar di pasar reguler pada saham BBRI, BMRI dan UNTR. #MarketReview",-1
"2018-09-18","Top foreign net buy: BBCA, ERAA, AKRA, BTPS, TRAM. Top foreign net sell: BMRI, BBRI, TLKM, ASII, UNTR. #DailyReport",-1
"2018-09-19","ee? away la poster sarf daka waz3i maddi basha rozhak la rozhan shtaki chandia esta daydurtawa u barhamakay daxwa. aw mndara gunahi nia, dak u babi ba faqiri razi buyna u aw mndarash ba faqiri la dayk bwa hich gunahaki nia bas agar ba faqiri bmri xata la xoyte, kasish majbur 1/2 https://t.co/vuG1LmzUaw",1
"2018-09-19","IHSG Hijau, Rekomendasi Beli Saham BBNI, BMRI, BSDE, GGRM, MYOR, UNTR https://kumparan.com/@kumparanbisnis/ihsg-hijau-rekomendasi-beli-saham-bbni-bmri-bsde-ggrm-myor-untr-1537322078137595193?utm_source=Twitter&utm_campaign=int&utm_medium=post…",1
"2018-09-20","Bandar baru mulai masuk lagi ke 10 saham ini pada penutupan 20 September 2018 :
BMRI
CARS
ERAA
INKP
ITMG
IIKP
MNCN
POOL
SSMS
WIKA

Untuk konsultasi saham dg Bandarology by AMTA silahkan bergabung di Grup Telegram Free of Charge:

https://goo.gl/U4cjuF

#amta
#amtacharts
#saham",0
"2018-09-20","BBRI & BMRI Dorong Penguatan Indeks Bisnis 27 di Sesi I http://bit.ly/2MOjQdO",1
"2018-09-21","Transaksi Non-Tunai Melonjak, Ada Sinyal Kenaikan Cukup Kuat di Saham BMRI  https://goo.gl/cmBi1T",1
"2018-09-21","gain intraday 21/9 : main 4.7%, adro 4.4%, inco 4%, cpin 3.4%, roti 2.9%, bbni 2.7%, ptpp 2.6%, bmri 2.2%, akra 2.2%, bbtn 1.5%, untr 1.4%, ctra 1.3%, adhi 1%, lppf 1%, pgas 1%",0
"2018-09-21","Sektor Finansial Terkuat, BMRI & BBRI Angkat IHSG di Akhir Sesi I http://bit.ly/2MNZphb",0
"2018-09-21","[BERITA] Transaksi Non-Tunai Melonjak, Ada Sinyal Kenaikan Cukup Kuat di Saham BMRI - Total volume transaksi menggunakan kartu debit sejak Januari hingga Juli 2018 mencapai 3,62 miliar transaksi https://ift.tt/2NY6alb",1
"2018-09-21","Beberapa saham yang perlu diperhatikan hari ini :

Swing Trade : BMRI BTEK BUMI CLEO ERAA ICBP INKP ITMG KRAS PGAS RIMO SMGR SSIA       (cross over MA20 kemarin) 
Fast Trade : DYAN PPRO SMDM CLEO BIRD TRIL BGTG BMRI BNLI SSMS DMAS MEDC (hanya berlaku hari ini)",0
"2018-09-22","Ba bmri ama trsnok’man nawe lanaw squad’man",0
"2018-09-24","Simak rekomendasi teknikal ICBP, BMRI, TLKM untuk hari ini http://investasi.kontan.co.id/news/simak-rekomendasi-teknikal-icbp-bmri-tlkm-untuk-hari-ini…",0
"2018-09-24","#EmitenNews Obligasi Bank Mandiri Tbk (BMRI) sebesar Rp3T catatkan penerimaan permintaan oversubscribed 1,36 kali",0
"2018-09-24","Top foreign net buy: INKP, BMRI, TKIM, BBCA, BBRI. Top foreign net sell: ASII, JPFA, PNLF, EXCL, SMRA. #DailyReport",-1
"2018-09-25","Empat saham di daftar LQ45 melorot lebih dari 2% pada saat Indeks Harga Saham Gabungan (IHSG) berada di zona merah pada sesi I atau terkoreksi 0,48%. 

https://cnbcindonesia.com/market/20180925124204-17-34619/saham-inkp-lpkr-tpia-dan-bmri-anjlok-lebih-dari-2?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",-1
"2018-09-25","Leading Movers:  ASII, INAF, BBRI, GGRM, TLKM. Lagging Movers:  UNVR, BMRI, INKP, CPIN, TKIM. #MarketReview",0
"2018-09-25","BMRI & INKP Penekan Utama, INPP Merosot 10,94% http://bit.ly/2xJIcRF",0
"2018-09-25","BMRI & INKP Penekan Utama, INPP Merosot 10,94% http://dlvr.it/QlHFd8",0
"2018-09-25","BUY: BBCA, JSMR, SRIL, TINS  CPIN, HOKI, PGAS, UNVR.

BOW: MARK, MEDC, INCO, ANTM, BBRI, BRPT, PTBA, UNTR, INKP, ADRO, INDY, ICBP, BBNI, ACES, ITMG, ASII, BBTN, BMRI, INDF, TKIM, TLKM.
For more info http://mncsekuritas.id",0
"2018-09-26","BMRI Berpeluang Rebound Menutup Gap http://doktermarket.com/2018/09/bmri-berpeluang-rebound-menutup-gap.html…",1
"2018-09-26","IHSG Hijau, Menu Saham Pilihan AALI, BMRI, HMSP, ITMG, TRAM, WSBP https://kumparan.com/@kumparanbisnis/ihsg-hijau-menu-saham-pilihan-aali-bmri-hmsp-itmg-tram-wsbp-1537927390747190894?utm_source=Twitter&utm_campaign=int&utm_medium=post…",1
"2018-09-26","Top foreign net buy: BBCA, TLKM, BFIN, INKP, LPPF. Top foreign net sell: BBRI, WSKT, JPFA, BMRI, TKIM. #DailyReport",-1
"2018-09-28","ceritanya BBRI iri banget lihat BMRI dan BBNI punya Sekuritas dan MI. kirain cuma beli sekuritas doang, ternyata MInya juga dibungkus. 

BRI Sekuritas dan BRI Investment Management is coming.... tahun depan kali ya 

https://bareksa.com/id/text/2018/09/28/bri-akuisisi-danareksa-sekuritas-dan-danareksa-investment-rp819-m-ini-alasannya/20432/news…",0
"2018-09-28","sp 1/10 : 1. bbri bbca bnga wton roti aali klbf kaef enrg brms indy hrum medc pwon smra ctra ppro isat akra bird. 2. bmri. 3. pnbn. + : kras",0
"2018-09-28","Top foreign net buy: BMRI, BBTN, BBRI, ASII, BBNI. Top foreign net sell: PGAS, UNTR, PTBA, TKIM, UNVR. #DailyReport",-1
"2018-09-29","PT Bank Mandiri Tbk (BMRI) misalnya sampai Juli 2018 mencatat transaksi e-commerce naik hampir 20% secara tahunan atau year on year (yoy). Sedangkan PT Bank CIMB Niaga Tbk (BNGA) juga mencatat transaksi e-commerce hingga Juli 2018 naik sebesar 25% secara yoy.",1
"2018-10-01","20 thn lalu 
@bankmandiri
 berdiri. 
16 thn yg lalu, aku memulai karirku di bank ini, 16 thn menjadi bagian dari keluarga besar yg selalu saling mendukung, saling belajar, & insya Allah selalu bekerja dari hati. 
Terima kasih BMRI sudah menjadi rumah, bkn hanya tempat singgah ",0
"2018-10-01","ESTIMASI JADWAL RILIS LAPORAN KEUANGAN Q3 2018 • BBNI : 10-12 Oktober 2018
• BMRI : 22-25 Oktober 2018
• BDMN : 24 Oktober 2018
• BBTN : 24-30 Oktober 2018
• BBRI : 25-26 Oktober 2018
•… https://instagram.com/p/BoZGS11hAJ3/?utm_source=ig_twitter_share&igshid=ee7ac8m147fj…",0
"2018-10-01","sp 2/10 : auto bbri bmri bbni wton smcb wsbp adhi wskt ptpp wika indf adro bsde jsmr doid elsa hrum indy ptba soci lead giaa ppro tlkm akra rimo toto",0
"2018-10-02","kok ga ada balon2 nya lagi yah #mandiri20tahun Dirgahayu BMRI",0
"2018-10-02","Dirgahayu BMRI, Mandirians!

Selamat #HariBatikNasional , Indonesians ",0
"2018-10-03","Investment news; Finance sector IDR1,061.04 B (-1.29%)
BBTN: IDR2,540 (-3.42%)
BBRI: IDR3,110 (-2.20%)
BMRI: IDR6,450 (-3.73%)
BBNI: IDR7,275 (-3.00%)
BNLI: IDR496 (-0.40%)
BNGA: IDR925 (-1.60%)
BTPN: IDR3,730 (0.81%)
BBCA: IDR23,950 (0.00%)",0
"2018-10-04","#Rupiah 15100. Investor asing lepas Saham Bank BUMN:
*BBNI dilepas Rp35,28Milyar
(Saham anjlok 2,07%)
*BBRI dilepas Rp19Milyar. 
(Saham anjlok 1,016%, ttl transaksi 1255 kali, Rp38,87 Milyar)
*BMRI dilepas Rp12,4Milyar (Saham anjlok 1,54%, ttl transaksi 676 kali, Rp39,32 Milyar)",0
"2018-10-04","BMRI Memulai Fase Tren Turunnya? https://galerisaham.com/bmri-memulai-fase-tren-turunnya/…",-1
"2018-10-04","Ulasan Saham ERAA & BMRI - https://mailchi.mp/galerisaham/ulasan-saham-eraa-bmri…",0
"2018-10-04","Investment news; Finance sector IDR1,036.95 B (-2.44%)
BBTN: IDR2,400 (-5.51%)
BBRI: IDR3,000 (-3.23%)
BMRI: IDR6,225 (-4.23%)
BBNI: IDR6,900 (-4.83%)
BNLI: IDR492 (-1.60%)
BNGA: IDR895 (-4.28%)
BTPN: IDR3,770 (-0.26%)
BBCA: IDR23,600 (-1.36%)",0
"2018-10-04","BMRI Memulai Fase Tren Turunnya? http://dlvr.it/QmGk75",-1
"2018-10-04","Indeks Bisnis27 Tertekan Saham BBRI & BMRI http://bit.ly/2IBkU4x",0
"2018-10-05","Cardholders, saatnya berburu tiket murah di Garuda Indonesia Travel Fair (GATF) mulai 5 s.d. 7 Oktober 2018 di JCC, Jakarta. Nikmati penawaran menarik dengan #mandiridebit, #mandiricard serta #fiestapoin. Ada juga bonus voucher dan GarudaMiles http://bmri.co/gatf2018 #mandiriGATF",1
"2018-10-05","#InfoNews PT Bank Mandiri Tbk (BMRI) mencatat volume transaksi Laku Pandai dan layanan keuangan digital (LKD) sampai Agustus 2018 sebesar Rp 42,7 miliar. https://bit.ly/2QtkBva",0
"2018-10-05","BMRI Targetkan Rp488 M di Garuda Travel Fair http://dlvr.it/QmQ7kG 
@inilahdotcom",0
"2018-10-05","#SmartBusinessToday - PT Bank Mandiri Tbk (BMRI) mencatat volume transaksi Laku Pandai dan layanan keuangan digital (LKD) sampai Agustus 2018 sebesar Rp. 42,7 miliar. Volume transaksi yang... https://facebook.com/permalink.php?story_fbid=703647050030874&id=100011567569183…",0
"2018-10-06","#terpopuler #news BMRI Targetkan Rp488 M di Garuda Travel Fair via 
@inilahdotcom
 https://ini.la/2484067",0
"2018-10-07","Saya jarang komplain ke BEI. Tapi kali ini speechless lihat hasil scan bukti iklan LK Q2 BMRI yang jelas TIDAK BISA DIBACA SAMA SEKALI. Masa sekelas BMRI gak isa kasih scan yang better? Slogan yuk nabung saham harus didukung sama kualitas info dari emiten dong!
#YukNabungSaham",1
"2018-10-07","LAST DAY OFFER! Sahabat yang udah ada rencana liburan bareng squad kamu, wajib berburu tiket ke destinasi impian di #mandiriGATF, JCC Jakarta. NIkmati penawaran menarik dengan #mandiridebit, #mandiricard, dan #fiestapoin serta berbagai bonus lainnya! http://bmri.co/gatf2018",1
"2018-10-07","Bingung saat melihat hasil scan bukti iklan laporan keuangan kuartal yang diterbitkan para emiten perbankan yang hasilnya kabur ajubilah (BMRI kasus terakhir Q2 2018). Lalu gimana kita melihat rasio keuangan emiten perbankan? Masa langganan lagi koran berbayar??",1
"2018-10-07","Tolong hasil scan bukti iklan LK kayak gini diperbaiki ke depannya. Apalagi hasil scan dari sekelas bank BMRI. Tidak bisa dibaca sama sekali. Apanya yang dilihat. Bingung deh. 
#tidaktegalihatnya.",0
"2018-10-08","Sahabat, yuk segera miliki kartu #mandiridebit GPN. Kartu #mandiridebit berlogo Gerbang Pembayaran Nasional (GPN) merupakan sistem pembayaran nasional yang saling interkoneksi secara domestik. Dapatkan segera di kantor cabang Bank Mandiri terdekat. http://bmri.co/dgpn",1
"2018-10-08","Lagging Movers: ASII, BMRI, UNTR, ADRO, INDF. Leading Movers: UNVR, HMSP, BBCA, GGRM, PNBN. #MarketReview",0
"2018-10-08","BUY: PTBA, INDY, ITMG, HRUM, JSMR, UNTR, INCO, ANTM, MARK, TINS, BRPT, BMRI, HOKI, TKIM

BOW: SRIL, ICBP, MEDC, ADRO, ASII, PGAS, CPIN, JPFA, MYOR, INKP, BBNI, BBRI, GGRM, BBCA, ELSA, AKRA, TLKM, UNVR.
For more info http://mncsekuritas.id",0
"2018-10-08","Halo, laporan keuangan perusahaan tercatat juga dapat kamu akses melalui website kami http://idx.co.id pada menu Perusahaan Tercatat >> Laporan Keuangan dan Tahunan. Kamu bisa menemukan laporan BMRI Q2 di sana  Terima kasih.",0
"2018-10-08","IHSG Variatif, Cermati Saham ASII, BBNI, BBRI, BMRI, GGRM, TBIG https://kumparan.com/@kumparanbisnis/ihsg-variatif-cermati-saham-asii-bbni-bbri-bmri-ggrm-tbig-1538964030879573380?utm_source=Twitter&utm_campaign=int&utm_medium=post…",1
"2018-10-08","Top foreign net buy: PTBA, UNTR, ERAA, INDY, TPIA. Top foreign net sell:  BBCA, BBRI, BBNI, BMRI, PGAS. #DailyReport",-1
"2018-10-09","@bankmandiri
 (BMRI) berencana untuk menaikkan jumlah penyaluran kredit pembiayaan infrastruktur pada 2019 mendatang menjadi sebesar Rp 270 triliun. Naik Rp 20 triliun dibanding dengan target penyaluran di tahun ini.

https://cnbcindonesia.com/market/20181009170849-17-36662/mandiri-kerek-kredit-infrastruktur-jadi-rp-270-t-di-2019?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",1
"2018-10-09","sp 10/10 : 1. turi ssms viva lead. 2. bmri bbca smcb intp brpt elsa aces rals scma. 3. gjtl bbri enrg jsmr asri tlkm. + : bnga bbni bumi antm",0
"2018-10-09","BUY: UNVR, GGRM, BBCA, ITMG, MARK, BRPT, TINS, ANTM, INKP, ICBP, MEDC, HOKI, JPFA, PGAS

BOW: PTBA, INDY, HRUM, JSMR, UNTR, INCO, BMRI, TKIM, SRIL, ADRO, ASII, CPIN, MYOR, INKP, BBNI, BBRI, ELSA, AKRA, TLKM.
For more info http://mncsekuritas.id",0
"2018-10-10","Targetkan Pertumbuhan Kredit Infrastruktur Dua Digit, Ini Prospek Saham BMRI  https://goo.gl/ztFM44",0
"2018-10-10","sp 11/10 : 1. gjtl bmri ptpp kino hmsp jsmr inco. 2. bbni wsbp indf indy doid ptro giaa. 3. toto adhi wskt wika klbf pgas adro. + : lpkr",0
"2018-10-10","gain intraday 10/10 : smcb 9.4%, gjtl 7.3%, viva 4.3%, intp 1.5%, aces 1.4%, bmri 1.2%, brpt 1.2%, lead 1%, jsmr 1%.",0
"2018-10-10","IDX Range.      :  5,744 - 5,834
*USD/IDR Range: 15,195 - 15,300!!!*

BUY: UNVR, BBCA, ICBP, MARK, BRPT, ANTM, JSMR, INDY, ASII, BBRI, TLKM, INKP,  BBNI, ACES, BMRI, CPIN, INDF, TKIM.",0
"2018-10-10","[BERITA] Targetkan Pertumbuhan Kredit Infrastruktur Dua Digit, Ini Prospek Saham BMRI - Hingga Juni 2018, Bank Mandiri telah menyalurkan pembiayaan Rp165 triliun ke sektor infrastruktur https://ift.tt/2yq3ymz",0
"2018-10-10","Top foreign net buy: TLKM,BMRI,INKP,INTP,ACES. Top foreign net sell: PGAS,PNLF,UNTR,BBNI,SMGR. #DailyReport",-1
"2018-10-11","Hech bas bmri bashtra lawai lera bzhi",0
"2018-10-11","sp 11/10 : 1. brpt hmsp ctra aces scma. 2. bmri aali. + : smgr mncn adro bsde akra. S : bbri itmg",0
"2018-10-11","Grup Bank Mandiri (BMRI) bekerja sama dengan Jasa Marga (JSMR) menerbitkan Kontrak Investasi Kolektif Dana Investasi Infrastruktur (KIK-DINFRA) untuk mendukung pembangunan infrastruktur… https://instagram.com/p/Boxv6FRAuL_/?utm_source=ig_twitter_share&igshid=1o3ckw8vqrcca…",0
"2018-10-11","Top foreign net buy: BMRI, ACES, PTBA, PGAS, ERAA. Top foreign net sell: BBCA, BBNI, BBRI, SMCB, SMGR. #DailyReport",-1
"2018-10-12","Kalo diperhatikan, setiap ada masalah dgn akun #BMRI, sistem 
@mandiricare
 tdk pernah ngsh no.tiket sbg tracking antara cust. & bank, shg kdg complaint gak beres2 & cust. perlu nanya berkali2. Plg epic adl ditanya lg sm admin ""bpk krm aduan via email apa?""..Mhn diperbaiki #usulaja",1
"2018-10-12","IHSG  ikuti regional setelah capai target CTA below 5.706 & beberapa saham (BBRI BMRI BBNI PGAS INKP TKIM INDY), jelang data trade balance Indonesia rilis 15 Okt. 

#seminarctasaham 
#chartctasaham 
#astrocyclectasaham
#saham  
#yuknabungsaham  
#yuktradingsaham
#belajarsaham",0
"2018-10-12","Sebelum trading, simak dulu analisis teknikal saham BMRI, SMRA, KAEF http://investasi.kontan.co.id/news/sebelum-trading-simak-dulu-analisis-teknikal-saham-bmri-smra-kaef…",0
"2018-10-12","Investment news; Finance sector IDR1,037.95 B (1.69%)
BBTN: IDR2,340 (1.74%)
BBRI: IDR2,950 (1.37%)
BMRI: IDR6,400 (1.99%)
BBNI: IDR6,925 (2.97%)
BNLI: IDR482 (-0.41%)
BNGA: IDR890 (1.71%)
BTPN: IDR3,810 (0.26%)
BBCA: IDR23,250 (2.31%)",0
"2018-10-12","sp 15/10 : 1. imas bmri bbca bdmn bbni intp inkp wskt ptpp bsde lead tlkm scma. 2. sido roti asii mncn. 3. auto adhi jsmr antm elsa itmg rimo bird. + : mpmx bumi pwon",0
"2018-10-12","gain intraday 12/10 : bmri 2%, smgr 2%, bsde 2%, bbri 1.4%, itmg 1%.",0
"2018-10-12","sp 12/10 : 1. brpt hmsp ctra aces scma. 2. bmri aali. + : smgr mncn adro bsde akra. S : bbri itmg",0
"2018-10-12","[BERITA] Berita Hari Ini : Likuiditas Jiwasraya Bermasalah, Marketing Sales APLN Rendah - GMFI gandeng dua korporasi asing US$900 juta, pembiayaan infrastruktur BMRI Rp165,8 triliun, harga minyak melemah lagi https://ift.tt/2OThhfM",-1
"2018-10-12","[BERITA] Berita Hari Ini : Likuiditas Jiwasyara Bermasalah, Marketing Sales APLN Rendah - GMFI gandeng dua korporasi asing US$900 juta, pembiayaan infrastruktur BMRI Rp165,8 triliun, harga minyak melemah lagi https://ift.tt/2RJoFZO",1
"2018-10-14","ga punya brg MEVVAH u/ #fallingstarschallenge TAPI miliki BIZZ para emiten yg brtebaran tuh lbh KEYEN 
.
ada KBLI, ada JECC, ada SCCO, ada BBCA, ada BMRI, ada BNLI, ada BBMD, ada BDMN,… https://instagram.com/p/Bo6yeD7HFU9/?utm_source=ig_twitter_share&igshid=1d4za8wjs9eok…",1
"2018-10-15","Investment news; Finance sector IDR1,049.02 B (1.07%)
BBTN: IDR2,340 (1.74%)
BBRI: IDR2,950 (1.37%)
BMRI: IDR6,400 (1.99%)
BBNI: IDR6,925 (2.97%)
BNLI: IDR482 (-0.41%)
BNGA: IDR890 (1.71%)
BTPN: IDR3,810 (0.26%)
BBCA: IDR23,250 (2.31%)",0
"2018-10-15","BUY: BRPT, MARK, UNVR, BBRI, TLKM, INKP, BBNI, ASII, BBCA, ICBP, MEDC, TINS, ANTM, PTBA, JSMR, UNTR, INCO, SRIL, BBTN, BMRI, CPIN, JPFA, HOKI, INDF, JSMR, MYOR.

BOW: GGRM, INDY, ITMG, ADRO. 
For more info http://mncsekuritas.id",0
"2018-10-16","Bandar baru mulai masuk lagi ke 10 saham ini pada penutupan 16 Oktober 2018 :
BMRI
BBNI
BSDE
CPIN
FASW
MEDC
MAPI
PWON
PGAS
UNVR

Untuk konsultasi saham dg Bandarology by AMTA silahkan bergabung di Grup Telegram Free of Charge:

https://goo.gl/U4cjuF

#amta
#amtacharts
#saham",0
"2018-10-16","Ulasan Saham :BBNI.BBCA.BMRI.PGAS.TLKM.KLBF.+++ADRO/ITMG
------------
BBNI 16-10-2018 Close 7250.(+2,8%)
Indikator menguat mendukung Kenaikannya.
Resume : BUY.
Resistance 1 : 7300 ~… https://instagram.com/p/Bo_wz_Mh2Dp/?utm_source=ig_twitter_share&igshid=1af6n3lwuh27c…",1
"2018-10-16","sp 17/10 : 1. bmri bbca bdmn ggrm unvr asii adro bsde jsmr bsde tlkm cpin aces scma. 2. mpmx ssms klbf pgas elsa itmg hrum medc pwon. 3. masa tkim inkp indy. + : gjtl wskt ptpp mppa",0
"2018-10-16","Investor asing mencatatkan net buy di pasar reguler sebesar Rp 267.9 miliar, Net buy terbesar pasar reguler dicatatkan oleh saham TLKM, BBNI dan BMRI. #MarketReview",0
"2018-10-16","IDX Range.      :  5,724 - 5,813
USD/IDR Range: 15,150 - 15,260

BUY: BBRI, BBNI, BBCA, ASII, ICBP.

BOW: MARK, BRPT, UNVR, TLKM, INKP, MEDC, TINS, ANTM, PTBA, JSMR, UNTR, INCO, SRIL, BBTN, BMRI, CPIN, JPFA, HOKI, INDF, JSMR, MYOR, GGRM, INDY, ITMG, ADRO.",0
"2018-10-17","PT Bank Mandiri Tbk (BMRI) berhasil mencetak laba bersih Rp 18,092 triliun pada kuartal III-2018, angka ini meningkat 20% dibandingkan periode yang sama tahun sebelumnya Rp 15,069 triliun.

https://cnbcindonesia.com/market/20181017160902-17-37792/cetak-laba-rp-181-t-ini-kinerja-mandiri-di-kuartal-iii-2018?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",1
"2018-10-17","PT Bank Mandiri Tbk (BMRI) memprediksi pertumbuhan kredit di tahun depan tak akan setinggi target pertumbuhan tahun ini. Bank dengan aset terbesar ini hanya menargetkan kredit tumbuh 11,5%.

https://cnbcindonesia.com/market/20181017175026-17-37818/ada-perang-dagang-mandiri-targetkan-kredit-tumbuh-115?utm_source=twitter&utm_medium=oa&utm_campaign=cnbcsocmed…",0
"2018-10-17","#InfoNews PT Bank Mandiri Tbk (BMRI) menargetkan sales volume kartu kredit sampai akhir 2018 naik 10% year on year (yoy). Volume ini akan terdorong beberapa promo di akhir tahun. https://bit.ly/2pVOTeT",1
"2018-10-17","BMRI buat besok",0
"2018-10-17","LABA BANK MANDIRI CAPAI 18,1 TRILIUN DI KUARTAL III.
IQPlus, (17/10) - PT Bank Mandiri (Persero) Tbk (BMRI) berhasil mempertahankan kinerja positifnya. Laba bersih bank berpelat merah ini… https://instagram.com/p/BpB_ot8BJ9p/?utm_source=ig_twitter_share&igshid=1fcuyusue9z26…",1
"2018-10-17","#EmitenNews #Lapkeu Bank Mandiri Tbk (BMRI) catat kenaikan laba bersih di kuartal-III 2018 mjd Rp 18,1T (+20% yoy)",1
"2018-10-17","BUY: PGAS, UNVR, TLKM, UNTR, ADRO, ASII, BBNI, BBRI, BMRI, BRPT, CPIN, GGRM, HRUM, INDF, INDY, INKP, ITMG, JPFA, JSMR, MEDC, MYOR, SRIL, TKIM.
For more info http://mncsekuritas.id",0
"2018-10-18","Saham BMRI Justru Tertekan 2,28 Persen Pasca Rilis Keuangan Kuarta III, Kenapa?  https://goo.gl/8ExqQj",0
"2018-10-18","Ada yang lagi pegang saham BMRI? Nah kamu wajib tau nih, pada laporan triwulan ketiga Bank Mandiri memiliki catatan yang bagus dalam pertumbuhan perkreditan, ditambah pendapatan yang tumbuh sebesar 20...
Lihat selengkapnya: http://bit.ly/2RXMnla
.
#RHBTradeSmartID #SahamIsEasy",1
"2018-10-18","Bank Mandiri Akan Beri Keringanan Debitur Terdampak Gempa Sulteng: Jakarta, http://Jurnalsulawesi.com – PT Bank Mandiri Tbk (BMRI) akan mengikuti saran Otoritas Jasa Keuangan (OJK) terkait… http://dlvr.it/QnhDft #EKONOMI #HEADLINE #_Bank_Mandiri #_Gempa_Palu #_Likuifaksi_Palu",1
"2018-10-18","LK kuartal 3 udh mulai rilis, BMRI BBNI mantap. Siap siap BBRI mendongkrak IHSG ",0
"2018-10-18","- SKRN IJ: SKRN telah mengantongi dua kontrak baru untuk 2019,  yang berasal dari proyek pembangkit listrik tenaga uap (PLTU) Muara Karang dan Cirebon II, dengan total IDR 300 bn.

- BMRI IJ: BMRI hingga 3Q18 telah mencatatkan laba bersih IDR 18,1 tn (+20% YoY).",1
"2018-10-18","sp 19/10 : 1. imas bbri bmri aali simp lsip bwpt inaf bhit asri pwon ctra ppro sril aces rals rimo. 2. pnbn. 3. smcb. S : tlkm",0
